,path,bx1,by1,bx2,by2,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20
1192,D:/cv_learn/projectII/pictures/004455.jpg,58,199,432,573,73.2,82.81,106.18,76.11,149.02,81.63,215.42,78.88,249.9,72.47,280.32,79.4,92.19,113.62,142.58,114.0,217.38,111.85,264.64,108.18,144.82,189.48,185.17,199.0,218.09,184.98,185.17,231.34,186.11,243.52,186.77,258.66,115.78,110.64,238.15,105.72,185.53,178.32,137.1,236.24,228.92,232.2
1193,D:/cv_learn/projectII/pictures/004587.jpg,0,130,632,814,102.91,137.85,159.05,138.79,218.93,151.89,340.53,146.86,403.24,121.95,456.57,121.01,128.18,213.64,218.93,223.93,352.53,209.14,438.16,194.93,238.57,353.04,292.84,360.52,349.91,336.2,292.84,408.24,298.45,443.79,298.45,476.54,173.08,221.12,392.09,199.98,288.16,328.71,212.44,430.83,377.98,417.59
1194,D:/cv_learn/projectII/pictures/005286.jpg,0,43,294,381,61.04,97.46,85.82,80.25,114.28,73.14,158.21,58.06,179.81,48.14,196.43,48.35,78.94,121.78,117.49,114.9,165.68,102.97,200.82,84.34,130.77,176.57,168.71,182.41,192.65,157.89,169.88,206.35,172.8,215.69,175.77,224.58,98.21,117.65,182.66,91.49,168.43,160.79,119.68,219.77,200.1,198.43
1195,D:/cv_learn/projectII/pictures/005841.jpg,4,142,573,712,109.62,117.76,165.43,102.0,226.58,112.19,328.49,122.38,389.63,112.19,439.32,126.21,138.68,161.88,212.56,177.16,336.13,182.26,402.37,172.07,212.56,285.44,278.81,310.92,332.31,282.9,278.81,351.69,278.81,373.34,278.81,392.45,175.62,166.97,369.25,173.34,282.63,282.9,194.06,346.89,338.5,345.67
1196,D:/cv_learn/projectII/pictures/004302.jpg,18,77,313,372,70.52,63.06,92.26,55.04,117.86,57.09,173.16,59.82,195.35,57.77,217.89,64.26,82.91,88.62,120.25,91.23,166.68,93.62,206.17,91.8,114.39,145.82,139.03,156.09,164.93,147.62,140.73,174.53,140.73,190.13,140.74,203.89,102.33,87.48,187.44,90.07,137.66,136.97,105.75,187.93,173.74,189.83
1197,D:/cv_learn/projectII/pictures/004352.jpg,0,0,640,854,116.75,-38.38,198.31,0.0,273.47,57.57,488.64,121.79,595.39,138.32,661.2,169.73,91.71,105.25,243.57,181.93,443.54,239.06,595.39,254.1,197.77,357.17,275.99,419.16,374.22,417.4,248.43,492.68,243.09,524.55,230.29,558.14,169.9,133.81,526.9,247.95,291.06,388.62,163.82,476.72,356.63,529.35
1198,D:/cv_learn/projectII/pictures/006195.jpg,53,119,583,651,118.06,139.59,159.39,121.38,204.22,124.18,273.57,108.07,314.2,86.35,359.03,86.35,139.08,176.71,204.92,178.12,298.09,162.71,364.63,132.58,227.89,273.0,272.17,278.99,308.58,260.5,272.17,323.12,273.61,346.7,277.85,368.72,172.0,172.51,331.01,141.69,260.26,248.16,218.7,338.61,332.41,320.31
1199,D:/cv_learn/projectII/pictures/004049.jpg,163,120,489,446,65.55,75.89,96.56,59.92,129.45,67.54,181.88,72.31,206.67,66.59,239.08,67.54,81.01,99.18,126.59,101.86,187.13,96.14,230.26,92.79,128.5,167.64,162.79,175.46,189.1,161.24,160.6,199.8,162.01,210.86,163.08,226.95,105.14,95.67,209.53,91.85,163.29,153.82,117.56,206.37,200.17,201.4
1200,D:/cv_learn/projectII/pictures/005649.jpg,127,254,522,649,91.98,59.06,128.29,59.92,158.56,76.35,250.22,87.59,279.94,83.72,306.43,93.65,97.18,111.91,153.02,129.0,235.52,137.75,292.31,137.54,148.9,191.62,184.56,201.92,220.47,203.15,176.68,232.14,174.71,251.86,171.42,267.62,127.4,115.86,264.06,134.29,187.19,181.56,133.97,244.63,218.72,263.02
1201,D:/cv_learn/projectII/pictures/005959.jpg,0,239,334,661,31.15,61.09,79.67,69.48,114.42,89.85,178.89,101.09,217.0,104.06,248.34,115.07,23.96,98.23,89.86,120.4,175.08,136.67,233.1,140.48,84.02,212.9,124.68,229.42,158.98,223.91,121.6,257.57,117.9,270.92,113.82,291.12,58.71,112.01,207.26,137.09,125.52,210.36,55.71,250.39,169.99,259.06
1202,D:/cv_learn/projectII/pictures/005959.jpg,258,252,635,631,69.37,122.38,91.52,105.76,123.1,99.11,189.02,70.86,215.61,52.03,251.61,44.83,88.75,147.86,127.53,135.67,208.41,105.76,259.92,73.08,158.55,202.7,194.0,203.81,229.5,172.41,208.41,222.64,217.27,237.66,223.92,254.22,103.71,142.87,234.44,89.14,185.1,189.4,169.81,246.4,265.46,213.23
1203,D:/cv_learn/projectII/pictures/004051.jpg,0,57,640,754,169.91,111.78,214.5,123.83,265.11,152.76,372.36,172.04,437.43,156.37,501.29,174.45,174.73,156.37,244.62,205.78,354.28,229.88,467.55,222.65,228.83,340.96,255.47,386.53,333.79,368.46,261.49,419.07,261.49,440.76,260.29,462.45,208.47,175.65,414.53,222.65,250.65,354.0,224.14,425.09,362.72,447.99
1204,D:/cv_learn/projectII/pictures/005159.jpg,52,145,636,729,174.62,76.07,226.41,84.57,271.24,118.58,358.58,139.45,412.69,149.5,459.84,163.41,180.03,132.49,249.59,168.82,346.21,199.74,420.42,209.79,211.17,278.48,255.78,308.72,306.79,307.18,242.95,354.14,237.95,372.53,229.72,397.61,216.36,146.41,384.75,201.71,264.28,286.31,181.16,339.66,298.29,375.97
1205,D:/cv_learn/projectII/pictures/004523.jpg,0,106,440,551,156.15,19.44,207.78,35.81,238.0,76.74,289.0,139.7,321.74,152.3,346.93,170.56,145.44,73.59,204.63,127.11,268.85,174.33,307.89,200.15,153.0,201.41,176.93,229.74,218.48,236.67,158.67,254.3,144.81,268.78,127.19,283.26,178.19,104.44,292.15,186.3,198.96,226.59,96.33,231.63,188.26,276.96
1206,D:/cv_learn/projectII/pictures/004054.jpg,300,214,454,366,45.0,21.84,60.54,23.35,72.91,31.99,93.69,37.6,109.1,39.0,122.88,45.3,48.16,32.23,64.27,43.43,92.06,49.97,112.61,55.34,53.76,69.59,64.27,80.56,82.48,79.39,63.81,86.63,60.3,99.01,53.3,112.55,55.4,36.9,101.16,52.54,67.31,71.92,40.46,82.9,88.56,100.64
1207,D:/cv_learn/projectII/pictures/005950.jpg,79,192,569,680,107.07,118.44,141.55,98.92,189.04,98.92,265.94,98.35,321.46,89.57,367.44,110.61,128.08,155.29,192.94,146.41,276.86,142.51,345.17,144.46,188.39,244.0,237.18,253.76,282.29,237.58,241.08,284.98,243.69,311.01,245.67,343.74,159.53,148.75,311.68,138.45,231.33,218.63,188.89,319.32,303.19,319.87
1208,D:/cv_learn/projectII/pictures/004284.jpg,15,46,282,333,66.55,57.61,92.29,54.03,117.67,60.11,166.64,62.26,192.02,59.04,212.76,60.47,70.12,80.13,109.8,89.07,165.21,92.64,207.04,85.85,108.01,146.62,136.26,154.13,159.85,143.41,138.4,175.94,138.04,184.52,138.4,193.45,90.5,81.92,189.88,87.64,137.69,136.61,110.16,183.44,161.64,180.58
1209,D:/cv_learn/projectII/pictures/004407.jpg,68,310,640,854,154.29,116.93,193.82,108.21,240.91,122.16,315.9,125.65,366.48,119.25,419.38,128.55,167.67,163.43,238.59,174.48,321.13,172.15,396.12,164.01,222.89,299.46,275.21,312.25,325.78,302.95,274.63,347.13,274.63,367.48,274.63,394.22,202.54,162.85,361.83,168.67,272.3,284.93,215.91,358.76,337.99,357.59
1210,D:/cv_learn/projectII/pictures/004147.jpg,21,0,467,366,115.14,22.8,139.7,15.2,173.6,20.46,264.79,21.63,304.54,17.54,344.29,23.97,127.42,54.36,180.03,75.99,259.89,83.32,322.24,77.66,173.6,157.83,207.5,177.7,243.7,167.88,203.52,203.86,202.16,215.42,200.49,229.72,154.43,64.0,292.2,80.79,204.0,157.83,161.32,201.08,250.17,216.28
1211,D:/cv_learn/projectII/pictures/004167.jpg,31,159,633,759,149.42,97.51,198.58,101.35,254.72,129.24,348.36,135.91,412.98,126.69,465.53,135.7,164.01,157.42,242.36,185.84,348.36,197.36,431.32,190.45,225.46,291.84,283.62,323.95,336.84,304.97,280.07,364.24,276.16,383.25,266.17,411.67,205.49,170.48,389.49,190.81,287.07,292.76,198.58,364.04,346.94,384.41
1212,D:/cv_learn/projectII/pictures/005503.jpg,0,108,624,834,132.58,206.72,163.06,191.82,209.43,184.73,296.38,157.57,365.72,122.8,444.48,116.19,161.9,256.03,237.66,244.14,344.6,207.01,435.21,172.85,243.6,370.4,307.47,389.71,365.4,355.55,314.89,458.03,322.32,490.71,332.72,520.42,196.07,247.12,381.73,187.7,263.19,366.59,270.33,483.29,426.29,452.09
1213,D:/cv_learn/projectII/pictures/004549.jpg,218,333,426,541,43.13,44.52,61.91,41.39,77.57,46.26,118.96,44.52,140.17,39.3,161.74,41.39,51.48,62.61,78.96,65.39,122.78,64.7,150.96,60.87,79.3,102.61,97.74,106.78,117.91,103.3,98.41,125.91,101.97,134.45,103.3,142.61,64.7,63.65,135.91,61.57,97.04,93.57,80.58,134.74,126.86,135.38
1214,D:/cv_learn/projectII/pictures/004677.jpg,50,164,619,733,130.43,117.54,183.48,102.76,237.2,126.94,319.13,123.58,376.87,109.48,419.18,125.59,153.94,162.53,221.09,175.29,325.17,182.67,393.66,171.93,231.83,276.01,276.82,289.44,320.64,278.6,272.12,353.23,272.12,372.71,267.79,394.92,188.86,164.54,362.1,172.6,278.16,255.86,221.09,359.95,324.08,362.64
1215,D:/cv_learn/projectII/pictures/006712.jpg,77,187,593,703,92.26,131.36,137.86,122.09,195.06,128.27,270.81,110.49,324.14,87.3,373.61,78.8,123.95,164.6,193.51,169.24,287.04,148.37,354.29,125.18,216.7,274.36,263.07,283.35,304.92,252.74,269.21,318.85,273.99,333.19,277.76,347.79,154.09,166.14,322.59,135.23,256.12,261.22,210.48,323.52,338.83,303.73
1216,D:/cv_learn/projectII/pictures/006523.jpg,252,322,388,458,30.56,30.95,40.74,27.15,52.32,29.75,74.88,27.35,88.26,22.96,100.64,25.16,35.75,43.73,53.92,45.52,75.68,43.33,93.85,40.93,55.12,69.09,64.5,70.09,77.88,68.09,66.7,80.47,67.3,87.26,67.09,93.73,44.53,42.53,84.47,40.53,63.1,63.1,53.52,87.66,84.27,85.66
1217,D:/cv_learn/projectII/pictures/005655.jpg,0,32,640,853,51.55,216.4,140.6,183.59,249.96,205.47,390.57,188.28,507.74,146.1,612.41,155.47,90.61,269.52,229.65,296.08,415.44,279.78,546.79,233.59,257.77,464.8,345.26,483.55,420.25,441.37,348.39,549.16,349.95,571.04,353.07,589.78,159.35,274.21,482.74,252.33,343.7,444.49,246.09,566.15,454.62,547.6
1218,D:/cv_learn/projectII/pictures/004419.jpg,69,129,640,747,169.14,100.77,215.19,100.77,267.58,123.0,361.51,144.59,413.66,142.05,452.56,153.17,175.49,162.69,258.06,184.92,353.32,197.62,436.68,203.97,239.8,300.83,292.99,324.64,335.86,312.74,278.83,370.71,277.74,398.01,274.46,423.12,216.78,176.19,396.99,203.97,296.16,288.13,203.18,385.02,339.83,403.24
1219,D:/cv_learn/projectII/pictures/004285.jpg,83,158,576,693,123.48,91.48,173.83,94.26,230.32,118.97,315.69,131.67,362.56,114.03,406.73,110.63,139.73,137.72,213.45,159.58,310.92,171.46,380.9,163.96,204.43,272.72,254.69,293.92,303.43,274.55,247.19,326.41,246.57,342.65,242.19,360.77,179.09,148.96,347.16,167.08,262.19,271.42,178.08,323.48,302.73,334.41
1220,D:/cv_learn/projectII/pictures/004845.jpg,230,13,480,321,80.49,52.03,105.05,47.94,128.71,64.77,185.11,66.13,213.31,59.76,245.15,69.77,86.4,86.6,126.43,100.25,175.1,102.52,222.41,102.07,110.97,154.38,137.35,172.12,169.25,164.78,139.55,184.16,138.72,197.86,136.51,215.78,106.87,87.51,199.67,97.97,138.26,156.65,99.93,171.41,186.95,186.89
1221,D:/cv_learn/projectII/pictures/004845.jpg,6,0,365,328,92.5,34.18,124.85,30.99,157.66,43.29,207.79,51.95,242.88,51.95,266.12,61.98,107.11,71.03,149.46,85.22,205.06,92.51,251.54,96.61,135.33,150.84,169.51,168.16,195.03,163.15,165.87,189.12,164.04,203.25,163.17,216.52,128.04,75.19,227.39,92.97,169.06,151.3,126.83,190.79,200.32,203.39
1222,D:/cv_learn/projectII/pictures/004719.jpg,58,138,639,821,154.83,133.72,236.96,120.43,305.8,149.42,387.92,150.63,443.48,131.3,493.0,134.93,185.03,201.35,269.57,209.81,384.88,218.6,457.97,198.94,265.94,349.9,329.95,378.89,386.72,341.45,328.75,416.33,327.54,433.23,323.92,450.14,233.34,203.77,426.57,203.77,350.49,351.11,252.6,430.85,375.21,419.03
1223,D:/cv_learn/projectII/pictures/005050.jpg,127,229,528,631,84.85,88.8,124.87,80.43,159.52,84.61,226.44,81.63,261.09,75.65,292.75,83.42,102.77,124.64,158.33,128.23,225.84,125.84,277.81,113.29,157.73,202.9,194.77,213.06,233.01,196.33,197.16,242.33,196.64,262.97,198.86,284.14,132.04,124.04,254.52,117.47,191.79,189.16,146.26,250.73,249.74,247.11
1224,D:/cv_learn/projectII/pictures/005361.jpg,45,152,370,476,75.39,74.48,103.65,67.52,132.35,72.74,180.17,70.13,204.96,64.48,230.17,70.13,90.61,92.74,133.65,96.22,184.09,97.96,223.65,92.74,128.73,164.16,158.14,170.54,187.57,161.87,156.72,188.61,158.14,206.68,159.55,228.29,110.61,89.7,204.52,94.91,157.07,147.16,128.73,214.12,184.35,208.8
1225,D:/cv_learn/projectII/pictures/004800.jpg,18,344,575,808,123.69,101.19,155.23,115.6,203.88,120.11,308.39,135.42,361.99,120.59,411.11,118.31,136.31,136.33,220.1,157.05,321.01,176.87,408.4,164.26,217.39,280.48,269.95,311.5,321.15,297.84,267.85,347.23,269.95,359.14,273.26,369.68,177.75,146.24,360.65,172.36,253.38,286.55,218.3,327.33,355.91,345.63
1226,D:/cv_learn/projectII/pictures/005258.jpg,192,130,372,310,54.58,28.03,67.71,29.96,79.06,36.03,106.93,41.51,123.6,42.77,136.86,48.53,54.14,45.65,76.04,54.3,106.89,61.21,129.08,64.1,67.96,81.35,79.21,88.89,97.11,89.89,76.47,99.43,74.63,116.23,70.43,135.39,65.95,47.38,116.69,60.64,81.05,81.05,63.27,107.43,95.23,119.57
1227,D:/cv_learn/projectII/pictures/005783.jpg,0,0,576,448,82.42,-10.3,147.18,-22.08,207.53,-22.08,304.22,-43.25,337.03,-76.05,401.15,-74.56,127.44,38.91,216.51,38.91,340.0,7.36,410.64,-30.91,259.75,159.98,317.78,185.14,364.75,133.56,328.83,223.83,338.04,246.85,346.33,268.04,165.49,39.78,378.26,-23.55,294.34,153.06,263.06,237.5,384.98,216.5
1228,D:/cv_learn/projectII/pictures/005017.jpg,87,203,557,673,112.83,92.68,150.55,86.29,190.82,91.4,277.13,97.16,318.68,98.44,348.09,110.58,138.4,134.88,189.54,149.58,273.93,149.58,325.07,148.94,175.48,228.21,224.71,246.11,269.46,235.88,222.15,271.68,222.15,302.37,218.58,341.92,162.69,138.71,297.58,142.55,222.79,215.43,151.04,291.52,284.47,302.97
1229,D:/cv_learn/projectII/pictures/005270.jpg,128,207,558,634,125.71,52.2,173.33,60.86,203.63,80.65,261.75,107.86,307.51,110.95,338.43,126.41,130.04,94.87,185.08,120.84,256.19,145.57,315.55,157.32,152.92,195.04,186.31,227.2,231.45,224.11,175.28,254.65,170.19,271.28,162.2,287.18,157.25,104.76,288.96,151.76,194.35,203.7,124.48,251.31,220.15,280.89
1230,D:/cv_learn/projectII/pictures/004174.jpg,108,72,293,257,57.33,131.33,58.33,109.33,59.67,95.67,59.0,53.0,52.67,38.0,47.0,24.67,72.67,121.33,75.0,93.33,71.0,52.0,63.33,29.33,110.67,87.33,117.88,69.32,108.33,57.33,128.33,69.0,136.0,69.33,143.0,68.33,73.67,109.0,67.67,39.33,108.67,68.33,133.67,88.67,129.67,49.67
1231,D:/cv_learn/projectII/pictures/004174.jpg,320,539,499,704,42.01,30.59,59.81,34.31,74.96,40.69,106.04,43.61,124.38,41.48,137.66,43.34,47.59,41.22,69.38,50.52,106.04,54.77,130.49,52.91,68.05,89.31,83.99,95.95,95.42,92.23,81.33,107.91,81.07,115.08,80.27,123.05,57.15,46.8,119.06,55.03,83.99,87.45,59.28,109.24,102.59,111.63
1232,D:/cv_learn/projectII/pictures/004174.jpg,339,116,528,345,58.35,38.99,78.1,41.18,96.76,48.5,135.64,55.53,157.36,52.68,176.47,55.76,59.82,57.27,88.71,68.61,134.79,72.27,165.05,71.69,87.98,112.87,109.19,123.47,127.11,118.35,104.44,138.1,103.34,147.25,99.32,160.05,73.71,61.66,151.25,71.9,109.56,112.87,77.37,141.03,128.94,144.32
1233,D:/cv_learn/projectII/pictures/004174.jpg,43,411,275,643,42.42,53.75,64.13,50.31,87.91,54.44,126.1,53.57,147.18,44.79,166.48,39.62,54.14,69.26,86.19,72.36,134.09,68.23,160.96,59.61,91.7,119.92,117.89,125.09,135.46,113.02,118.58,142.32,120.3,150.93,121.33,158.86,69.99,69.6,149.25,62.71,114.17,114.64,93.08,147.48,141.67,139.21
1234,D:/cv_learn/projectII/pictures/004138.jpg,140,94,567,521,59.13,90.51,110.07,78.54,161.49,81.71,239.37,78.57,278.93,69.78,322.27,74.81,82.36,138.86,157.1,150.17,246.9,144.52,307.19,125.05,172.8,222.39,222.41,232.44,255.07,213.6,222.41,250.02,224.29,266.98,224.29,287.71,118.57,141.68,277.68,127.56,218.01,211.09,155.84,270.75,277.05,256.3
1235,D:/cv_learn/projectII/pictures/004376.jpg,110,88,640,693,146.26,111.13,204.89,110.26,251.27,128.64,352.79,139.14,379.92,129.51,411.42,129.51,161.14,162.77,251.27,182.89,346.66,196.02,391.29,183.77,251.27,315.91,296.94,317.64,349.72,300.29,303.78,357.92,301.16,389.42,292.41,419.17,217.15,168.02,371.17,184.64,320.41,296.66,216.27,385.04,322.16,374.54
1236,D:/cv_learn/projectII/pictures/006064.jpg,59,178,568,688,115.03,117.35,150.37,109.08,194.74,107.58,276.71,100.81,325.59,86.52,381.99,90.28,137.59,157.96,203.01,166.99,291.75,159.47,363.19,143.67,190.98,255.72,235.35,279.04,294.92,254.77,250.8,313.88,253.61,327.57,255.42,346.21,169.92,160.22,325.59,148.94,227.08,252.72,194.33,313.01,321.06,313.04
1237,D:/cv_learn/projectII/pictures/004409.jpg,167,194,640,733,109.82,95.7,172.43,93.93,233.27,108.04,309.1,128.32,366.42,114.21,411.39,115.09,133.63,145.96,213.87,165.36,317.04,168.88,391.99,166.24,204.17,269.41,263.92,302.06,317.28,273.82,257.08,329.37,251.37,347.05,248.23,364.83,176.84,155.66,351.43,169.76,267.66,272.05,172.38,330.53,308.22,327.6
1238,D:/cv_learn/projectII/pictures/005217.jpg,183,291,463,571,53.57,76.43,74.36,68.17,100.74,68.9,145.56,56.35,171.31,42.29,198.99,40.56,70.48,97.52,104.39,94.91,157.09,81.35,193.16,67.79,111.17,147.61,141.89,153.08,171.7,135.09,145.09,165.35,148.74,178.91,151.87,192.48,87.17,94.39,173.78,72.48,134.65,138.22,111.42,180.56,187.4,162.27
1239,D:/cv_learn/projectII/pictures/004616.jpg,87,200,569,684,116.1,92.95,153.55,93.61,188.37,104.12,274.43,104.78,319.11,90.32,357.87,94.27,129.24,139.6,187.71,158.65,277.06,158.65,340.14,135.66,192.31,247.35,231.73,262.46,273.78,248.0,232.24,296.2,233.61,306.44,233.47,317.73,158.8,145.51,307.94,143.54,232.21,242.14,180.57,303.18,281.66,301.88
1240,D:/cv_learn/projectII/pictures/004332.jpg,226,190,584,548,88.41,51.3,122.26,54.55,155.65,72.64,215.94,87.94,245.62,82.38,267.88,84.7,95.36,93.97,142.2,108.81,210.38,119.94,252.58,121.8,140.81,172.35,172.35,195.07,202.03,185.8,166.32,209.45,159.83,228.46,150.09,250.72,119.01,99.07,229.86,117.62,183.01,179.77,106.03,209.91,195.07,225.22
1241,D:/cv_learn/projectII/pictures/004641.jpg,0,5,360,454,69.15,93.44,105.76,84.49,147.25,96.69,202.57,99.13,248.13,81.23,295.31,98.32,91.93,127.61,142.37,138.99,219.56,137.86,272.53,126.79,136.67,226.04,174.94,246.96,213.96,230.11,173.28,272.41,173.28,288.68,174.1,304.14,117.96,130.05,247.69,130.4,171.65,225.23,130.12,277.08,231.04,278.11
1242,D:/cv_learn/projectII/pictures/005055.jpg,0,0,324,307,46.27,7.21,83.52,0.6,120.78,1.2,188.08,4.81,216.32,-6.61,246.97,-9.61,60.09,42.06,124.98,42.66,194.69,37.26,242.76,21.63,134.0,126.19,177.86,133.4,201.3,117.77,171.85,161.64,173.66,177.86,174.26,194.09,91.69,39.08,218.72,28.24,176.66,113.57,111.9,179.35,211.87,164.98
1243,D:/cv_learn/projectII/pictures/006349.jpg,165,219,551,607,92.84,112.77,107.4,104.68,126.29,99.82,171.06,74.47,200.73,53.97,238.49,47.5,112.26,144.6,150.02,135.97,201.81,110.61,247.66,83.64,165.13,203.94,194.26,205.56,227.7,182.9,217.99,236.31,228.24,246.56,233.67,258.25,131.68,138.67,221.77,96.05,172.14,189.91,208.28,250.33,268.16,222.82
1244,D:/cv_learn/projectII/pictures/005564.jpg,0,100,480,598,92.62,130.66,125.02,110.77,169.71,106.64,253.6,97.7,297.61,77.76,337.49,76.39,122.95,168.52,182.78,162.34,265.29,149.96,325.11,134.14,188.96,257.23,225.41,268.91,270.56,244.53,235.03,297.79,239.16,315.67,243.29,336.3,150.46,160.96,294.17,139.65,216.47,243.47,195.06,321.43,297.61,302.61
1245,D:/cv_learn/projectII/pictures/006575.jpg,18,15,269,298,48.99,69.84,79.13,58.96,112.94,59.76,156.42,56.14,171.32,48.89,183.8,46.88,67.45,95.19,108.11,94.38,158.84,88.35,185.0,73.45,117.37,149.94,160.85,148.33,173.73,135.85,156.82,166.45,159.64,179.33,158.84,193.02,88.38,91.97,172.12,78.68,156.02,135.05,110.93,184.96,172.52,177.32
1246,D:/cv_learn/projectII/pictures/006624.jpg,36,76,203,243,67.61,30.32,71.46,33.16,73.49,36.81,82.42,34.99,95.0,32.55,112.25,35.59,69.43,48.78,75.72,48.38,90.13,51.22,108.59,50.41,63.11,80.4,71.87,89.77,86.07,85.3,71.87,95.86,74.1,106.2,75.93,118.58,72.88,47.57,95.81,49.59,64.16,79.01,76.13,103.97,96.62,105.8
1247,D:/cv_learn/projectII/pictures/005230.jpg,0,98,480,640,123.12,123.74,170.24,106.38,217.35,114.44,308.49,122.5,359.95,111.96,401.48,134.28,138.62,186.35,208.67,191.93,311.59,188.21,389.08,192.55,203.71,292.37,262.9,303.91,321.51,293.61,265.09,359.94,265.71,387.22,265.71,416.36,174.57,188.83,345.33,192.4,265.09,250.83,204.33,388.46,336.39,380.4
1248,D:/cv_learn/projectII/pictures/006732.jpg,15,106,125,216,13.19,38.55,21.29,33.9,32.15,30.63,52.31,20.98,60.75,12.53,71.95,7.71,22.67,46.82,39.73,38.9,58.85,31.32,73.5,17.88,50.24,60.26,60.92,58.71,66.13,51.29,63.68,65.09,66.67,67.98,69.54,71.46,30.6,42.34,65.92,24.77,57.13,55.44,55.62,70.49,78.59,59.34
1249,D:/cv_learn/projectII/pictures/006463.jpg,34,158,600,724,190.2,66.65,226.0,82.26,253.54,116.22,344.41,135.49,397.43,142.5,451.8,155.69,180.11,137.33,240.69,160.28,342.57,198.83,420.59,214.43,202.14,265.83,226.92,289.7,295.76,299.79,229.67,323.66,226.0,353.95,213.15,385.15,204.89,148.34,375.61,209.84,232.43,260.32,202.14,345.69,287.5,384.24
1250,D:/cv_learn/projectII/pictures/005222.jpg,0,0,455,608,132.47,86.78,212.69,54.56,302.89,71.27,366.36,92.42,412.01,109.13,440.97,131.4,158.32,143.3,246.1,159.24,355.22,178.17,417.58,187.08,243.87,304.0,305.11,327.38,361.9,300.66,301.77,376.38,298.43,399.77,293.98,425.38,207.12,149.22,389.74,181.51,334.07,286.18,198.01,368.75,351.88,401.99
1251,D:/cv_learn/projectII/pictures/005006.jpg,14,34,120,140,19.15,23.53,28.2,21.03,38.64,23.0,60.6,21.05,70.89,19.6,80.61,22.43,24.47,33.1,39.52,34.87,60.96,32.39,76.9,30.62,42.37,53.88,53.34,58.19,61.97,52.84,52.1,62.14,52.31,68.47,52.57,75.28,32.08,32.39,68.4,30.26,53.01,52.55,34.89,65.34,67.23,63.71
1252,D:/cv_learn/projectII/pictures/004449.jpg,188,130,426,369,80.32,41.68,102.81,42.62,119.14,49.72,135.95,56.59,139.97,53.75,144.47,54.46,84.34,64.16,106.59,69.85,128.14,74.58,137.13,74.58,98.78,120.74,118.9,126.66,129.08,118.14,113.7,141.81,111.57,152.22,104.46,166.9,98.55,67.24,133.34,75.29,130.5,116.48,78.9,149.62,110.38,150.09
1253,D:/cv_learn/projectII/pictures/006608.jpg,106,211,561,666,97.42,95.65,142.04,85.06,185.48,89.26,254.8,92.37,290.58,87.13,327.51,97.07,112.33,151.04,180.51,143.23,260.75,144.65,327.51,148.2,178.66,210.27,224.87,219.52,267.79,211.59,217.61,275.63,219.59,300.72,220.25,324.49,144.29,144.65,294.84,144.65,223.12,183.71,156.94,292.55,276.37,298.74
1254,D:/cv_learn/projectII/pictures/004669.jpg,0,51,640,854,54.54,178.08,137.73,172.12,232.91,194.13,366.54,182.27,473.75,142.24,564.14,160.94,104.41,259.12,227.53,277.82,398.95,254.45,518.95,224.84,225.97,441.45,316.0,471.39,398.95,424.31,319.47,520.93,321.03,544.31,322.59,564.57,160.51,260.68,458.17,237.3,314.8,428.99,221.29,517.81,416.09,505.35
1255,D:/cv_learn/projectII/pictures/004545.jpg,43,69,233,259,45.07,32.53,64.29,33.29,82.24,38.86,112.58,41.89,129.26,40.37,144.18,44.92,47.35,50.99,76.93,56.3,108.53,61.61,135.58,63.63,72.63,92.45,90.08,99.03,106.46,97.21,90.58,110.15,88.31,120.77,85.52,133.91,61.76,52.51,122.69,60.85,93.2,89.89,59.43,116.6,107.47,123.83
1256,D:/cv_learn/projectII/pictures/005251.jpg,49,170,590,711,117.0,116.18,164.61,105.02,210.73,106.51,301.5,115.43,343.16,102.79,390.03,110.23,142.04,163.3,210.73,171.98,312.94,170.96,381.81,164.15,209.21,265.33,263.63,283.19,318.89,268.73,263.63,318.05,266.18,345.26,267.88,372.46,180.3,163.3,348.65,164.15,262.07,250.09,207.01,354.25,323.82,350.53
1257,D:/cv_learn/projectII/pictures/005053.jpg,210,91,385,265,40.16,40.2,52.47,35.43,70.56,36.43,96.69,34.43,113.27,31.66,129.85,35.68,47.7,52.51,68.3,54.27,99.2,53.52,124.57,47.99,67.8,88.18,82.87,94.97,101.91,90.1,84.63,106.77,85.13,112.55,85.03,117.81,57.5,52.01,111.76,47.74,81.42,86.91,61.64,106.18,109.75,107.28
1258,D:/cv_learn/projectII/pictures/005079.jpg,111,171,427,488,72.13,62.23,104.27,59.27,128.0,65.2,179.87,71.7,211.94,65.62,240.69,72.29,76.58,92.88,120.09,98.32,182.38,99.81,226.81,101.19,117.61,151.71,148.74,164.03,186.24,156.79,151.44,181.57,150.76,205.86,148.85,236.31,98.33,92.39,205.61,96.34,155.06,142.19,92.99,195.49,201.08,202.35
1259,D:/cv_learn/projectII/pictures/006350.jpg,25,66,197,239,26.74,43.12,43.02,36.44,63.46,36.86,95.21,34.51,116.88,30.18,135.65,32.27,37.27,57.7,63.64,55.57,98.93,53.55,124.8,46.46,62.63,86.93,85.16,94.86,104.77,82.76,86.0,101.54,87.25,111.97,89.48,124.6,51.78,56.05,111.23,47.62,83.49,84.85,56.68,109.09,117.78,100.88
