path,bx1,by1,bx2,by2,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20
data/pictures/008350.jpg,23,198,319,494,76.51,70.07,102.25,66.73,128.47,73.41,166.12,74.84,194.25,70.07,219.03,73.41,90.33,92.95,122.75,94.38,171.84,95.33,205.43,94.02,122.24,146.31,147.59,155.02,173.34,147.5,146.58,180.66,145.61,198.6,145.22,214.84,106.0,92.43,189.19,93.62,149.18,136.8,123.03,192.66,167.4,193.05
data/pictures/000293.jpg,1204,405,1239,437,10.54,5.47,14.03,5.92,16.91,6.71,20.05,7.64,23.28,7.78,25.73,8.98,10.19,8.43,14.54,9.3,20.01,10.37,23.95,11.72,13.81,15.11,16.29,16.74,19.22,16.8,16.06,18.26,15.56,21.02,15.05,23.79,12.57,9.13,22.04,11.16,16.74,14.6,11.5,19.9,18.37,23.22
data/pictures/008481.jpg,173,134,256,217,32.46,10.08,38.73,13.06,43.74,18.7,55.02,26.37,61.13,29.98,64.73,34.05,28.39,15.72,39.2,22.3,50.95,31.39,59.72,37.65,31.05,33.58,36.22,44.86,46.87,47.37,32.62,47.84,29.48,50.97,24.47,55.98,35.12,18.7,56.12,33.58,42.8,40.79,19.77,44.23,36.53,56.92
data/pictures/000090.jpg,276,72,308,104,5.92,8.26,9.01,6.88,12.53,7.38,17.5,7.72,20.48,6.29,24.04,6.71,7.51,10.86,11.76,10.43,18.94,9.58,22.98,9.58,12.94,16.09,16.35,17.51,19.38,15.71,16.48,19.12,16.67,20.73,16.87,22.41,9.8,10.38,21.01,9.48,15.64,15.51,11.82,20.8,21.33,20.43
data/pictures/009796.jpg,318,58,416,155,23.3,18.89,33.69,19.9,43.33,23.11,58.35,24.03,68.89,21.89,76.39,24.8,26.93,27.85,39.95,31.57,58.21,33.09,71.23,34.27,37.07,47.63,47.22,53.21,58.21,49.15,47.22,58.62,47.05,64.71,46.54,70.12,33.69,30.21,64.63,33.43,48.23,48.81,32.79,60.42,59.06,61.8
data/pictures/000456.jpg,846,1041,1068,1263,54.7,48.48,74.41,49.52,96.39,54.13,123.41,55.48,144.41,48.22,165.15,52.11,61.57,69.39,91.26,73.37,127.81,73.89,157.04,67.43,91.26,117.19,111.65,125.35,130.83,115.96,112.0,135.85,112.26,144.41,113.04,153.22,77.22,69.0,142.57,67.83,111.26,113.61,86.85,138.7,137.15,137.41
data/pictures/001569.jpg,119,169,276,326,65.77,17.1,75.86,23.15,83.93,35.26,103.24,48.81,117.37,54.86,128.32,64.95,59.43,30.36,77.01,42.76,98.92,60.05,119.39,73.6,54.53,67.54,59.43,80.52,79.03,87.14,57.99,90.6,51.36,98.39,46.75,104.15,69.91,34.54,110.45,64.37,64.62,73.02,37.52,83.69,73.27,107.9
data/pictures/010478.jpg,271,70,546,346,68.23,75.04,87.77,65.03,111.13,65.03,153.62,61.4,179.3,58.49,198.84,67.42,78.72,95.06,112.9,88.54,156.04,86.12,189.3,83.15,114.47,138.92,141.16,144.64,163.31,136.04,141.98,167.06,142.95,183.06,143.44,200.02,96.9,89.03,172.52,83.21,139.73,130.81,106.36,177.05,171.06,175.3
data/pictures/007966.jpg,44,334,88,378,15.28,12.44,18.6,10.62,21.44,10.23,23.49,9.75,24.2,9.28,24.91,9.04,17.33,14.96,21.91,13.54,23.65,12.59,24.67,12.12,20.02,21.43,24.28,22.77,26.41,19.67,23.25,26.48,22.46,28.85,22.07,31.14,19.86,14.25,24.12,12.36,25.38,19.62,16.62,29.24,21.2,28.77
data/pictures/005154.jpg,42,0,590,547,135.82,123.13,184.49,115.66,235.12,131.02,317.75,135.56,368.06,126.42,414.43,137.55,156.34,166.98,223.54,173.34,320.75,184.06,392.11,180.87,217.18,272.62,266.99,292.38,321.42,281.28,270.02,332.69,270.17,355.38,268.67,381.4,190.18,164.54,354.48,175.43,271.23,262.61,206.59,355.44,331.1,362.2
data/pictures/009164.jpg,232,158,389,314,22.79,72.57,33.71,60.44,45.85,54.07,70.11,32.53,79.21,19.79,89.53,13.73,40.08,79.25,59.14,65.6,78.3,47.09,93.28,29.21,76.48,89.26,96.18,80.1,102.94,63.03,101.98,86.21,106.49,92.01,111.64,96.52,49.16,71.4,85.23,36.62,93.6,74.94,79.82,105.94,114.7,72.57
data/pictures/000032.jpg,181,153,279,251,21.14,26.71,28.82,22.07,40.26,23.25,55.81,23.14,65.11,21.0,74.58,23.68,27.75,30.75,39.55,31.36,57.78,31.0,68.68,30.4,40.04,49.27,48.84,54.42,57.78,49.24,48.84,58.28,49.02,64.89,49.2,71.33,33.83,30.57,63.32,29.57,48.84,47.63,36.86,61.93,59.92,62.29
data/pictures/007145.jpg,267,110,302,146,6.3,11.96,9.17,9.93,12.68,9.54,18.24,7.51,21.44,5.65,25.22,5.29,8.4,15.0,13.23,12.94,20.19,10.81,25.47,8.43,15.53,19.12,18.94,19.23,22.38,16.98,19.23,20.89,19.77,22.44,20.34,24.23,11.17,13.32,22.76,9.52,18.25,17.14,15.49,23.54,24.31,21.12
data/pictures/004138.jpg,125,79,570,524,74.13,105.51,125.07,93.54,176.49,96.71,254.37,93.57,293.93,84.78,337.27,89.81,97.36,153.86,172.1,165.17,261.9,159.52,322.19,140.05,187.8,237.39,237.41,247.44,270.07,228.6,237.41,265.02,239.29,281.98,239.29,302.71,133.57,156.68,292.68,142.56,233.01,226.09,170.84,285.75,292.05,271.3
data/pictures/002365.jpg,60,33,336,308,53.86,76.41,75.98,68.22,99.02,66.71,153.63,56.56,182.06,50.04,211.76,48.22,72.34,100.05,109.36,98.29,157.7,91.16,196.88,79.46,117.5,147.64,139.38,150.7,163.29,139.5,144.48,168.85,147.52,177.16,150.17,185.2,90.02,97.27,176.02,82.0,138.87,136.96,128.48,176.23,172.2,170.24
data/pictures/006038.jpg,25,94,342,408,73.46,88.96,94.36,71.38,123.33,69.01,178.98,66.63,208.84,58.56,234.02,66.16,83.43,119.84,130.94,108.43,184.14,104.63,228.32,97.51,127.61,164.49,161.34,168.76,190.79,154.04,162.29,184.92,163.71,200.59,164.66,218.17,104.33,109.38,205.04,96.08,156.59,141.69,125.0,214.21,206.47,201.88
data/pictures/003661.jpg,83,72,184,174,28.31,25.08,33.26,24.74,38.16,26.25,51.72,24.17,62.65,20.41,76.78,21.16,29.68,34.72,40.99,36.42,55.12,33.41,68.3,30.01,41.36,52.43,49.65,57.52,58.88,51.12,50.74,60.24,53.61,66.57,55.87,73.35,35.33,34.54,60.96,30.58,45.7,51.87,45.31,65.27,70.06,59.65
data/pictures/010332.jpg,93,57,281,245,46.15,46.39,65.0,41.22,80.25,42.17,108.14,40.51,121.25,38.12,131.8,40.79,55.15,62.94,77.63,63.86,105.99,61.48,125.96,57.83,77.87,98.18,96.94,104.38,110.52,95.56,96.7,115.34,96.22,122.49,95.98,129.64,66.91,62.91,116.48,59.1,100.51,96.27,73.58,120.34,111.71,115.34
data/pictures/009849.jpg,379,103,446,170,16.78,15.89,23.11,13.67,29.44,15.32,39.3,16.21,46.33,16.0,52.0,19.44,20.22,20.11,28.04,20.37,40.14,21.04,48.36,21.72,26.5,32.87,32.56,37.22,39.92,35.13,32.11,41.44,31.78,43.78,31.33,45.89,24.13,19.64,44.32,21.11,33.15,33.1,22.29,42.4,41.02,44.97
data/pictures/000595.jpg,256,32,370,147,31.87,29.57,40.59,27.87,48.24,30.21,63.76,26.81,73.84,23.35,82.89,25.32,35.91,39.14,47.55,38.45,64.61,35.74,78.64,35.74,46.02,59.32,55.68,60.82,66.42,57.53,56.81,70.62,57.01,76.14,57.22,81.46,41.65,38.29,71.62,35.53,54.62,55.29,42.93,75.7,72.69,72.09
data/pictures/000080.jpg,314,63,392,141,22.7,22.22,25.14,19.51,30.82,18.7,38.12,17.08,46.78,14.78,57.73,16.0,25.0,29.12,31.36,27.36,44.48,24.25,53.27,22.49,32.85,42.51,39.07,42.91,47.32,38.04,40.42,48.46,42.04,51.43,43.94,54.14,28.25,28.17,49.08,23.16,36.43,40.57,35.01,49.81,54.22,46.97
data/pictures/000958.jpg,170,66,237,132,15.6,11.05,24.16,13.31,31.68,16.3,41.16,17.13,48.38,15.38,53.12,16.61,18.39,17.95,28.38,19.6,39.82,20.73,49.2,21.56,25.19,32.28,31.78,37.53,38.59,34.13,31.27,40.93,30.86,43.1,30.55,44.95,23.23,21.87,44.46,23.72,33.12,35.78,23.13,38.46,36.22,41.76
data/pictures/005586.jpg,26,406,184,564,23.52,52.79,39.36,43.88,54.77,41.15,80.57,35.0,94.54,26.95,109.22,23.16,31.77,66.0,58.84,58.07,88.22,48.17,108.03,39.5,70.4,87.08,87.68,84.0,99.75,72.87,93.83,91.46,96.9,99.65,99.97,109.21,44.64,60.38,99.11,42.23,86.02,75.48,70.95,106.82,115.61,86.6
data/pictures/002281.jpg,204,133,290,218,48.5,9.67,49.62,12.89,50.91,16.27,57.35,22.39,65.33,28.07,70.56,38.5,41.25,19.82,44.52,25.87,52.68,32.54,60.41,42.52,30.3,33.34,30.78,41.72,37.87,45.42,25.31,48.0,24.18,51.86,22.89,55.57,42.7,22.71,55.9,36.4,32.88,33.83,23.05,46.71,30.71,59.09
data/pictures/002219.jpg,299,89,631,424,106.72,44.74,145.41,53.54,171.41,76.77,210.97,92.47,244.88,98.12,269.22,111.89,108.6,81.79,150.31,103.87,196.53,123.24,241.12,133.29,123.14,158.21,147.63,189.38,182.71,184.79,140.95,198.74,131.21,213.68,120.46,231.25,131.84,89.96,220.39,127.01,158.85,170.34,87.51,184.48,174.36,220.56
data/pictures/008902.jpg,280,170,390,280,28.0,31.37,35.35,26.15,43.86,25.23,60.43,21.28,72.49,20.14,83.04,24.67,33.22,38.72,45.93,36.98,63.64,34.28,77.88,32.73,44.23,56.51,54.22,59.33,64.58,55.57,54.29,66.95,54.59,71.01,55.16,74.78,39.77,37.29,70.8,33.33,51.58,50.86,44.11,74.63,70.15,71.01
data/pictures/000697.jpg,538,424,581,467,12.56,10.17,15.59,9.34,18.81,9.69,23.19,9.82,28.02,9.66,32.6,10.24,14.24,14.43,19.07,13.3,25.45,13.11,31.18,14.04,17.01,20.71,20.68,22.7,25.12,21.51,21.19,26.57,21.52,28.24,21.71,29.53,16.88,13.72,28.54,13.62,18.55,19.06,16.81,29.05,27.96,28.34
data/pictures/000471.jpg,29,177,109,257,21.94,19.66,25.99,17.74,32.94,17.88,45.23,16.53,52.18,15.79,57.91,17.8,22.23,28.12,33.53,26.6,46.45,25.83,57.91,26.4,33.68,41.01,39.67,43.16,47.45,40.3,40.07,48.8,40.57,52.34,40.71,55.92,27.53,26.54,52.18,25.97,39.14,39.16,32.83,51.77,48.74,52.05
data/pictures/009082.jpg,98,43,391,337,84.0,70.22,105.33,62.67,125.78,68.89,160.44,70.22,187.56,63.56,216.89,67.56,92.41,100.58,121.33,97.78,164.44,96.0,199.11,92.0,121.78,146.67,141.33,161.78,167.11,147.11,146.67,184.0,148.0,194.22,149.78,204.0,106.22,96.0,181.78,92.0,135.56,146.67,120.29,186.87,182.77,184.3
data/pictures/004041.jpg,135,296,530,688,144.57,44.57,178.48,56.04,204.04,83.17,257.78,125.43,291.7,136.91,312.57,155.17,142.48,75.87,179.0,117.61,243.17,153.09,288.57,170.83,146.13,173.96,170.65,209.96,210.29,214.92,156.68,231.01,148.14,243.73,139.41,259.03,166.08,91.9,268.74,161.43,183.27,191.98,101.29,212.48,192.67,270.63
data/pictures/005416.jpg,1,53,498,550,125.74,120.35,162.03,108.05,207.55,115.43,272.14,114.81,317.05,100.67,360.11,109.89,142.35,172.64,203.25,170.18,283.83,168.33,354.57,156.64,204.48,255.68,247.54,260.6,294.21,248.97,253.2,308.87,255.01,325.89,256.42,344.6,175.57,169.56,316.43,159.1,245.69,232.3,194.87,323.08,312.6,314.91
data/pictures/008650.jpg,46,0,639,598,170.33,125.55,199.72,122.76,239.79,132.99,336.54,116.63,409.68,76.11,478.87,89.94,190.26,189.77,254.5,194.71,352.0,181.35,436.36,159.13,255.49,304.42,304.91,327.15,366.19,302.45,303.91,355.26,310.14,374.79,314.59,398.97,220.9,191.75,392.88,167.04,297.0,302.45,272.74,356.19,402.76,349.89
data/pictures/001377.jpg,240,86,299,145,17.04,16.38,20.1,14.77,23.65,15.73,29.44,14.04,34.06,11.31,40.64,10.77,19.11,20.59,25.26,21.05,33.19,18.65,40.23,17.43,26.07,30.3,30.71,32.35,36.0,29.22,30.93,35.26,31.59,38.53,32.33,41.41,22.19,20.81,36.37,17.99,27.48,30.41,27.69,39.47,39.24,36.34
data/pictures/003713.jpg,36,45,371,380,57.35,86.4,102.5,79.26,138.91,81.63,193.24,75.52,221.18,67.84,238.85,62.08,82.08,117.76,133.48,119.04,195.89,111.7,229.22,97.92,144.73,179.2,174.92,182.72,200.95,170.56,180.06,204.3,179.27,216.17,179.27,228.84,108.1,116.48,212.83,103.68,177.82,165.12,142.48,219.84,200.95,207.04
data/pictures/007458.jpg,137,110,181,154,10.76,8.6,15.17,8.68,19.67,9.39,26.62,10.02,29.61,9.07,32.06,9.31,11.47,14.67,18.01,14.91,25.98,14.52,31.35,14.52,18.41,23.04,23.28,24.37,27.3,22.67,22.91,26.04,21.72,28.64,20.22,32.27,14.62,15.62,28.59,15.07,24.36,22.59,15.17,26.98,25.35,26.75
data/pictures/005810.jpg,94,189,597,692,106.96,122.65,151.66,107.37,199.65,110.59,295.91,110.68,343.71,103.77,387.83,115.79,135.59,167.87,207.19,169.38,290.84,167.12,359.84,164.56,203.92,258.92,251.86,271.0,297.15,256.38,252.13,307.36,252.14,323.16,252.46,340.63,171.81,167.56,326.17,163.26,250.09,241.38,195.74,330.17,310.31,324.46
data/pictures/000214.jpg,254,140,308,194,13.83,12.78,18.17,10.26,23.83,10.26,32.61,10.87,37.04,12.0,40.61,14.7,16.17,17.57,22.52,17.57,32.17,18.7,38.26,19.13,21.18,26.47,26.26,29.04,32.27,27.1,26.0,32.35,25.83,34.89,25.65,37.74,19.39,17.13,34.96,18.17,26.52,24.52,18.61,34.61,32.87,35.3
data/pictures/005273.jpg,32,74,239,298,82.43,54.57,105.7,53.48,122.65,54.57,131.13,51.96,132.65,51.09,135.48,50.65,92.43,70.87,109.61,70.43,120.91,72.17,123.09,71.96,101.78,114.57,111.62,119.77,123.09,114.35,110.91,132.83,103.74,145.65,97.0,163.04,101.57,69.78,121.78,72.17,122.65,111.09,81.78,144.35,93.94,142.96
data/pictures/000649.jpg,131,58,185,111,12.03,13.26,16.45,11.61,21.65,11.52,31.92,11.17,36.88,11.35,40.78,13.21,14.85,17.12,21.38,17.46,30.77,17.28,37.24,16.93,20.76,27.29,26.96,29.59,32.54,26.94,27.4,31.63,27.67,34.46,27.94,37.21,18.1,17.02,34.4,17.02,27.14,25.78,20.85,34.38,34.31,33.22
data/pictures/002795.jpg,93,147,282,341,61.2,35.31,78.6,40.97,91.62,49.95,115.64,52.58,131.79,49.58,147.18,47.33,63.08,54.08,81.85,61.22,117.15,66.1,134.79,63.85,73.22,97.64,91.62,109.28,112.64,100.27,87.86,119.79,84.11,127.67,80.35,135.93,73.22,58.21,127.28,65.35,104.56,97.76,57.55,120.65,101.0,123.54
data/pictures/006223.jpg,55,78,577,600,132.79,118.15,170.95,105.43,219.29,111.15,314.7,121.96,358.59,119.42,387.22,132.14,145.43,161.83,212.3,168.75,310.25,184.3,378.95,183.03,198.94,259.36,256.82,282.89,312.8,266.35,255.55,300.7,253.0,339.5,249.19,385.3,183.26,161.96,345.24,178.57,259.32,253.31,166.96,322.14,330.61,336.32
data/pictures/006909.jpg,161,378,277,494,30.85,27.21,41.58,24.11,50.13,27.57,66.88,27.2,75.43,27.39,82.84,30.43,34.3,34.85,48.63,35.94,66.15,35.76,78.47,36.32,45.58,60.33,58.5,62.51,68.15,59.78,58.14,70.7,58.14,76.42,58.14,81.25,41.41,34.61,72.58,35.75,61.94,54.19,42.31,74.7,69.97,75.06
data/pictures/007296.jpg,21,49,506,478,173.33,101.74,194.16,99.79,218.31,104.15,293.44,108.67,334.1,110.42,378.52,125.87,169.44,148.5,211.87,159.13,287.16,169.76,354.08,174.74,182.11,228.15,216.78,247.41,257.67,245.7,205.64,281.55,210.17,313.23,212.88,343.09,188.45,153.02,321.56,169.04,213.37,218.44,181.0,313.85,258.14,327.71
data/pictures/005078.jpg,133,218,429,514,74.5,84.17,90.41,80.68,107.48,83.0,146.29,63.6,168.8,45.75,199.46,38.38,88.86,116.38,119.51,112.11,161.81,98.53,202.95,77.18,132.71,159.85,150.56,162.95,173.8,148.32,160.26,180.8,167.26,188.81,171.13,199.43,100.5,113.28,182.0,82.62,141.63,151.7,144.74,188.56,206.06,174.2
data/pictures/006802.jpg,385,85,487,186,24.7,29.96,31.37,27.0,38.41,25.33,52.85,22.56,61.74,19.04,70.63,18.11,28.59,39.04,39.62,35.4,57.85,32.0,71.0,27.19,40.07,54.04,52.26,56.4,64.13,46.94,53.59,60.08,55.51,65.96,57.42,71.71,33.82,36.6,64.7,29.59,50.21,51.45,44.23,65.62,71.71,60.5
data/pictures/000279.jpg,392,162,434,203,10.46,10.93,13.55,10.0,16.87,10.23,24.37,10.31,27.31,9.61,30.48,9.77,10.3,13.48,16.18,13.63,24.29,12.78,29.63,12.4,17.18,21.05,21.42,22.63,25.66,20.43,21.78,25.42,21.92,27.29,22.13,29.09,13.32,13.32,27.23,12.32,21.27,19.94,15.48,27.08,27.11,26.39
data/pictures/001541.jpg,310,72,395,156,21.18,21.16,27.89,16.77,35.83,18.38,51.81,17.79,57.79,17.4,64.77,21.46,24.84,27.61,35.11,27.79,49.75,27.61,59.43,27.61,33.19,43.43,41.9,46.63,51.07,43.14,41.49,53.03,41.35,54.91,41.35,56.65,29.87,26.88,54.1,26.86,42.04,43.2,31.14,52.67,50.63,53.11
data/pictures/009886.jpg,240,144,301,205,16.41,15.06,20.85,13.95,25.66,15.06,33.3,14.57,39.47,13.34,44.53,14.45,18.01,20.0,25.04,19.38,34.91,19.01,42.31,19.26,24.05,30.23,30.46,31.97,36.44,29.91,30.47,35.17,30.22,39.61,30.22,44.42,21.59,19.38,38.48,18.89,30.36,27.74,21.59,40.47,38.24,39.98
data/pictures/007151.jpg,529,311,555,337,8.87,5.08,10.19,5.1,11.9,5.81,15.03,6.08,17.6,5.25,19.98,6.02,9.3,7.59,11.72,8.07,15.45,8.43,18.34,8.3,10.21,13.28,12.39,14.76,14.93,13.75,11.88,16.53,11.99,16.82,12.06,17.23,9.92,8.05,16.48,8.37,11.84,13.91,9.54,16.4,14.35,16.43
data/pictures/004061.jpg,177,332,290,445,25.84,32.19,33.05,29.92,42.94,30.19,61.79,24.84,70.74,21.77,79.97,21.37,29.18,41.01,44.55,38.34,65.53,35.27,79.16,31.52,46.42,59.59,59.25,61.6,68.78,55.53,60.71,69.06,61.7,73.23,62.86,78.04,37.56,39.89,71.68,32.73,56.44,54.51,48.16,75.1,76.97,69.05
data/pictures/008641.jpg,70,166,354,450,72.07,74.17,90.66,66.07,113.06,71.31,156.92,65.12,182.79,55.17,212.14,55.64,82.43,96.83,114.62,97.78,164.33,91.15,198.89,84.52,113.2,146.54,142.08,154.59,170.48,141.33,143.57,171.89,144.44,186.31,145.86,201.46,98.52,95.41,182.32,85.94,139.24,137.07,110.2,183.81,181.7,176.66
data/pictures/005545.jpg,7,79,453,525,99.21,107.36,131.36,109.7,171.69,124.31,250.6,111.45,293.28,93.91,335.95,81.05,120.25,143.01,183.38,155.29,255.28,147.11,326.59,119.63,186.89,231.86,220.21,248.82,268.72,226.02,227.81,272.78,230.73,287.98,228.39,306.69,152.99,143.01,293.28,130.74,219.04,230.7,180.06,283.58,284.1,280.89
data/pictures/008904.jpg,106,54,191,140,20.62,15.11,29.77,15.16,38.72,19.28,53.73,23.52,62.48,24.77,68.1,29.92,22.89,22.31,35.77,25.55,50.92,30.24,62.48,33.05,32.28,41.14,40.77,44.76,48.73,45.23,39.05,51.95,37.95,56.17,37.02,60.07,30.14,23.52,57.48,31.02,42.33,39.76,27.02,53.35,47.33,59.91
data/pictures/006945.jpg,377,126,438,187,14.43,12.91,20.22,12.06,26.97,14.41,35.46,15.38,42.26,14.54,47.82,16.23,16.93,18.25,25.57,19.46,36.02,20.26,44.4,21.13,23.53,29.92,29.69,33.66,35.9,30.94,29.89,36.78,29.56,40.13,29.69,44.65,21.27,19.15,40.24,20.53,29.68,30.37,20.89,38.22,39.11,38.74
data/pictures/001278.jpg,381,107,406,133,4.85,6.2,7.54,5.83,10.05,6.01,14.46,6.07,17.64,5.83,20.33,6.56,5.65,8.64,9.38,8.64,14.46,8.4,18.99,8.52,9.07,13.11,12.01,14.21,15.62,13.29,12.01,15.99,12.01,17.03,12.01,18.07,7.6,8.71,16.66,8.77,12.01,12.56,8.22,17.15,16.72,17.27
data/pictures/007161.jpg,346,511,484,649,35.22,34.11,45.0,30.33,57.44,30.56,77.19,29.95,91.32,28.11,101.05,30.13,39.19,46.84,55.71,47.57,80.68,46.1,97.01,43.71,58.56,71.0,69.25,76.88,80.11,70.11,68.93,85.02,68.93,88.87,69.11,92.91,47.22,45.0,88.78,43.22,68.78,66.11,57.0,90.16,82.7,89.61
data/pictures/001309.jpg,165,38,236,109,17.44,17.56,24.0,15.56,30.67,16.89,38.56,16.89,45.56,15.22,50.89,16.67,20.26,24.15,29.11,24.11,39.76,23.64,48.33,22.44,29.33,36.22,35.44,38.89,41.0,36.33,35.67,43.44,35.78,46.67,35.78,49.33,24.78,23.56,44.33,22.67,35.56,35.56,28.89,45.56,42.44,44.89
data/pictures/009036.jpg,144,139,395,390,46.83,96.35,71.22,88.7,92.26,77.22,131.48,58.09,144.39,41.83,155.87,27.06,65.19,108.7,96.97,96.75,136.26,68.61,158.89,45.33,117.33,140.26,144.87,137.48,158.2,116.58,147.26,148.48,148.7,156.13,150.13,163.78,81.74,102.57,147.89,57.56,146.78,121.7,114.17,169.35,162.58,137.57
data/pictures/005916.jpg,210,211,385,386,40.34,41.91,55.22,35.38,71.45,36.28,97.82,38.31,110.85,38.14,122.63,42.06,47.55,59.5,69.87,59.72,99.63,60.63,117.89,60.4,77.08,88.36,92.48,91.28,103.22,88.4,93.33,105.15,93.88,113.04,94.48,123.03,58.15,57.92,108.87,59.95,93.32,80.24,71.77,115.11,108.6,114.93
data/pictures/004718.jpg,24,139,463,578,110.59,94.77,150.81,94.77,185.67,105.49,246.26,104.96,284.87,92.09,314.36,93.7,127.0,146.56,182.07,150.05,256.04,147.2,307.39,135.52,182.59,231.13,223.4,243.93,255.55,225.94,221.19,271.7,221.59,283.52,221.06,299.61,153.31,145.08,281.09,141.26,222.55,227.28,168.46,277.09,268.13,273.45
data/pictures/001630.jpg,271,108,517,354,81.04,65.0,88.96,61.48,102.58,63.24,128.52,58.85,152.7,50.49,179.96,53.13,87.64,80.83,106.98,80.39,140.39,79.07,169.85,73.79,100.23,122.21,117.09,132.26,140.97,124.89,119.29,151.16,120.61,161.28,122.81,169.63,95.55,78.63,153.58,74.23,106.98,119.07,109.62,162.59,147.43,161.71
data/pictures/003199.jpg,71,248,185,362,35.29,13.03,48.28,14.97,55.64,22.33,76.76,32.99,86.25,35.18,94.91,41.18,36.65,26.53,49.82,34.73,71.77,44.34,86.25,50.17,42.47,53.99,49.46,61.65,59.78,61.98,46.47,67.64,42.85,71.54,39.75,76.0,43.64,30.02,78.26,46.34,52.29,55.99,31.98,64.98,56.95,74.8
data/pictures/005539.jpg,0,0,484,480,181.55,47.68,207.43,67.43,223.1,94.0,293.26,117.16,338.22,128.06,383.86,155.99,175.42,77.65,211.52,126.01,281.68,160.07,349.8,189.36,169.97,207.07,178.14,247.26,236.04,256.12,180.67,282.74,176.1,294.94,169.97,311.29,193.13,98.77,313.01,174.38,188.36,217.29,159.07,273.14,231.4,315.71
data/pictures/007988.jpg,224,73,328,176,24.29,24.77,32.79,21.87,42.27,24.19,58.31,23.8,70.69,20.9,82.09,24.77,28.73,33.66,41.91,33.96,61.79,33.47,76.2,32.79,39.57,51.88,49.42,55.7,62.37,51.3,50.19,61.5,51.06,68.06,51.45,74.49,34.5,32.59,68.8,32.2,49.12,50.71,38.59,66.5,67.01,65.37
data/pictures/009801.jpg,71,77,293,300,51.58,51.66,71.72,48.62,91.86,52.8,126.82,51.66,145.82,47.48,164.82,49.76,61.13,71.45,89.75,72.59,130.97,73.36,157.3,72.59,90.72,113.6,110.86,121.96,130.97,113.81,113.42,136.33,113.42,144.72,113.8,152.36,75.25,72.21,144.33,71.83,110.1,109.8,83.5,142.86,137.46,144.0
data/pictures/008179.jpg,163,291,373,502,69.04,48.8,80.47,46.64,93.03,48.9,115.64,48.14,135.99,46.39,159.1,52.92,70.94,67.42,90.27,68.24,123.38,67.8,148.05,68.49,80.72,103.16,96.8,115.72,118.91,108.18,97.05,131.04,97.3,138.08,97.92,144.94,80.47,67.49,135.24,67.99,89.52,102.66,79.3,135.82,127.94,136.2
data/pictures/010462.jpg,198,154,314,273,24.02,31.76,36.25,27.81,49.48,29.67,65.83,29.1,76.09,26.06,84.83,26.25,28.77,38.98,46.3,39.79,66.4,38.03,79.89,35.18,46.63,62.55,59.94,64.26,70.58,59.13,60.7,73.95,60.89,77.75,60.99,81.17,38.46,39.55,73.24,36.7,60.51,57.99,41.66,78.46,71.72,75.09
data/pictures/007584.jpg,343,117,477,251,24.2,44.71,31.81,41.29,45.36,40.39,64.96,30.38,77.73,19.17,93.23,14.59,33.61,55.22,50.41,50.92,74.07,39.98,92.23,31.22,58.68,74.75,73.54,74.89,84.3,63.34,76.69,78.57,80.63,84.6,84.3,90.9,41.52,52.58,82.2,34.73,68.56,69.9,63.83,86.7,97.77,72.12
data/pictures/010158.jpg,174,233,278,340,21.23,29.25,31.09,25.57,41.72,25.57,56.39,22.74,67.93,22.38,76.77,23.64,28.07,37.17,41.78,36.09,59.45,34.1,72.26,31.76,42.5,55.21,52.74,58.44,62.88,53.22,53.86,65.13,54.58,69.45,54.94,73.78,35.1,35.37,65.95,32.12,52.24,51.78,42.86,69.27,66.13,67.11
data/pictures/010302.jpg,129,30,293,194,33.33,47.91,45.65,39.71,62.48,40.63,92.48,35.0,109.66,28.74,125.6,33.24,43.85,58.9,64.17,56.57,96.16,51.29,116.96,47.69,69.43,85.33,82.71,88.66,95.54,80.05,85.37,99.91,86.37,106.28,87.19,112.2,54.42,56.24,105.74,47.89,80.06,79.61,66.81,109.11,106.74,103.58
data/pictures/000323.jpg,296,97,392,193,20.82,23.16,29.9,21.1,39.79,22.97,55.07,23.34,65.36,21.35,73.94,23.86,26.75,30.11,38.19,30.65,56.24,31.54,68.89,30.7,37.29,46.56,46.95,52.45,57.67,48.52,47.13,58.35,47.13,63.89,47.3,69.61,32.47,29.93,62.32,30.83,47.48,47.63,32.83,60.32,60.89,61.93
data/pictures/009151.jpg,137,224,226,313,17.62,25.34,27.34,22.16,37.61,21.79,48.48,20.41,59.23,18.47,69.98,19.96,23.79,30.19,36.49,29.26,52.37,26.83,64.88,25.34,35.67,44.88,43.96,47.19,52.14,43.97,44.52,53.92,44.71,58.4,44.9,63.26,30.33,29.26,58.34,25.71,43.03,41.03,34.25,59.89,58.34,55.97
data/pictures/001377.jpg,507,81,575,149,15.03,14.33,22.04,14.22,29.07,16.64,37.57,16.64,45.17,14.7,52.0,15.86,17.73,21.53,27.4,21.4,40.36,22.18,49.57,21.66,27.27,34.8,33.58,37.12,40.79,34.67,34.22,41.37,34.48,44.59,34.74,47.43,23.02,21.79,45.05,21.53,34.87,33.64,25.33,44.2,41.0,43.58
